Timestamp,Temperature,Pressure,Flow Rate,RPM,Operational Hours,Requires Maintenance,Load Percent,Is Running
1773495285.190433,18.797980552131108,3.3270054438148797,-0.004971779494112386,-134.13226535891667,0.0,False,-0.30718566005602665,False
1773495315.20408,7.757905981976704,74.48671604206292,-2.3355941081335048,-291.4474742049855,30.011241100000007,False,-0.5517849758032212,False
1773495345.224465,10.670865785709227,71.18171459418149,-2.7265279920539074,-214.4818956014591,60.02607119999993,False,-0.28862970243804176,False
1773495375.252374,7.227699288505289,68.33941980739783,-2.8010131663812694,-407.67012115232774,90.05112740000004,False,-0.6422529247299595,False
1773495405.255352,3.2584732821954288,70.32028373224938,-2.9069483848720794,-404.04936124744813,120.05456890000005,False,-0.4239255812582829,False
1773495435.270494,6.111907124393375,72.29675376851318,-2.9003693366447427,-527.0156660957647,150.06677639999998,False,-0.25642676105156653,False
1773495465.300685,9.855365501142956,72.9990305576273,-2.9042741245444756,-281.0967728285771,180.09435500000018,False,-0.6783830246745,False
1773495495.340908,11.581715801791443,71.78683339590764,-2.886694453253414,-486.00040775863204,210.1214457000001,False,-0.4636586445037325,False
1773495525.364147,5.225786574932111,71.19755137358669,-2.8523897475890485,-341.1544415520952,240.1416962000003,False,-0.3574260885946512,False
1773495555.371058,3.4728545132987327,73.4909913771164,-2.9189555765478077,-285.84000118816533,270.15055770000026,False,-0.6382197353887313,False
1773495585.427102,8.096461625697948,70.46095596864248,-2.958921700970181,-297.5846618306912,300.19225800000004,False,-0.2778366957144987,False
1773495615.453718,2.774463398899373,70.07746802139599,-2.9021956859941165,-319.80699659371066,330.23026419999997,False,-0.647676914080684,False
1773495645.456423,8.354467983911528,66.02058842892784,-2.892664427881528,-416.09939654126765,360.2419692000003,False,-0.6286240237402665,False
1773495675.467151,7.838990422246252,70.62447939474055,-2.877817713822364,-251.67451372081345,390.2459537,False,-0.32240287618548885,False
1773495705.502908,5.185945798014959,68.87502703629983,-2.9429922582432306,-323.19131073104586,420.2923753,False,-0.757472312234144,False
1773495735.516844,5.5046727331584755,73.37998794227425,-2.8791796853927343,-418.9301628779567,450.27559629999996,False,-0.4460411495859107,False
1773495765.572889,3.777618616577663,73.63202619661078,-2.9029173245262547,-325.547389473865,480.3292236000002,False,-0.3941797015462001,False
1773495795.578757,8.916096033278677,69.29628513403107,-2.8754911785519432,-408.92225095748665,510.28778779999993,False,-0.3408538535812985,False
1773495825.667366,7.134277113722658,69.95912831357785,-2.8367609851420017,-375.8942211097269,540.4018458,False,-0.6920597926479376,False
1773495855.708772,6.444564791716841,71.31499955968576,-2.8649668779207746,-372.8724240007949,570.4692282999999,False,-0.3454839776130572,False
1773495885.725355,7.658519201252785,75.3978775202525,-2.897873544669199,-173.48102239749005,600.483275,False,-0.3345748393680728,False
1773495915.731609,6.429799079018282,69.84074768216658,-2.912172081428298,-150.32508122000024,630.4835112000001,False,-0.7771505374711594,False
1773495945.833784,4.422308558167326,73.01039372589729,-2.9168750446309906,-423.86158830089875,660.5492477000003,False,-0.44409722678751873,False
1773495975.870696,12.064364842010258,74.70232050594431,-2.907080242788693,-435.98794900229143,690.6520909000001,False,-0.10378862611372755,False
1773496005.895741,6.9201231121924875,71.16977065575482,-2.893880310378461,-287.1878782461666,720.6432301,False,-0.7664379396255441,False
1773496035.923886,4.8904867219525325,70.0645197871051,-2.9242177915276013,-192.02277152513176,750.6938480000003,False,-0.4350348538281562,False
1773496065.992745,7.2310523905398485,70.84254198351724,-2.8947804888102495,-125.21614659529261,780.7431578000001,False,-0.20305713751657983,False
1773496096.064507,5.43597472378781,72.08454606999814,-2.887918990389591,-288.81666059003226,810.8068602999997,False,-0.23458638804381055,False
1773496126.071379,6.088957421851787,67.57885900819134,-2.91478145997611,-531.6881965871133,840.8441304000003,False,-0.622760977618162,False
1773496156.07525,8.714091993439713,69.25083684722065,-2.9397138758056567,-272.87639827617585,870.8493631000006,False,-0.7121104500019307,False
1773496186.132006,7.717997081168181,73.43484827428624,-2.9461707697943273,-473.39555569115424,900.8979057000001,False,-0.5272898740485723,False
1773496216.14002,7.129624153745384,68.71625446219566,-2.9140001276054557,-378.0007287092567,930.9144644000003,False,-0.3303765020215373,False
1773496246.184594,8.022363902247129,72.58540052558057,-2.8731223939620905,-246.4964779412033,960.9544860999999,False,-0.42944044670808623,False
1773496276.224352,10.544017789464942,67.29373251549828,-2.835570928977428,-356.73150028670983,991.0065323000003,False,-0.7705445445159302,False
1773496306.255171,9.745589650555956,69.62236416900787,-2.8603144998512495,-431.0411299664132,1021.0377994000005,False,-0.49780110120858484,False
1773496336.262394,4.758631787383663,69.84540699768499,-2.8708147584594386,-352.91173015964864,1051.0426312000004,False,-0.49778010993155525,False
1773496366.287002,9.18663296418079,70.13356873977793,-2.854592741095441,-293.2997806098784,1081.0556805,False,-0.3644335072146086,False
1773496396.332716,7.195050954958384,73.5516192564648,-2.844581719897767,-312.0817881888911,1111.1133271000003,False,-0.32006017837228234,False
1773496426.348872,6.816932940642646,71.9035025726976,-2.9045591921704728,-524.3011769661864,1141.1207027000005,False,-0.4956012946167832,False
1773496456.382418,8.145856642451555,68.74575565880156,-2.887435858632796,-227.7503178664304,1171.1560936,False,-0.3547506482088809,False
1773496486.416658,7.94939466060085,76.97862749135744,-2.850669849186117,-510.2977986625498,1201.1736127,False,-0.6509641864363469,False
1773496516.420319,9.04654206621047,74.29437611690149,-2.8596003441856483,-355.4612712931204,1231.1963626000002,False,-0.6735659061073731,False
1773496546.457584,7.462495718752815,72.73048503104562,-2.9218625513193306,-463.62678053641656,1261.2266653000001,False,-0.7404041979086762,False
1773496576.501738,7.670011533236785,70.12154100661895,-2.9148345014035737,-84.70862473548739,1291.2633116000002,False,-0.5954829535136258,False
1773496606.551997,10.029939440514825,67.05265852320979,-2.9210478272426346,-263.34307612466745,1321.3112434999998,False,-0.257661687612328,False
1773496636.60634,6.917206093123754,75.61638513098994,-2.923632900584055,-430.7237314782152,1351.3615341999998,False,-0.4812495652721375,False
1773496666.648162,10.05707061823337,70.581228430357,-2.9526453282588436,-345.8735984447916,1381.4062872999998,False,-0.7194819169727971,False
1773496696.663804,7.671006622609319,70.69490415177276,-2.9359395314391175,-282.1687041775126,1411.4246001000006,False,-0.3347740151086953,False
1773496726.722042,5.9801989941597915,65.40006460114736,-2.964740065324897,-408.81991046893074,1441.481483,False,-0.7289111588983735,False
1773496756.744514,4.835600652076158,72.88129389495181,-2.9549747091856173,-275.20705694499713,1471.5055506000003,False,-0.5554217420910283,False
1773496786.747985,8.24380949813912,70.70459709926662,-2.941728938202854,-218.8810230126131,1501.5189457000001,False,-0.4882415352766179,False
1773496816.798396,6.685898195971017,69.69749578668704,-2.9102218734014857,-330.89813713105093,1531.5284354,False,-0.41804506147189413,False
1773496846.814851,7.955349740707613,66.14378629392918,-2.8971649616891764,-179.72129856620307,1561.5722265999998,False,-0.8151014611488142,False
1773496876.857161,8.719916705041822,71.45410353832118,-2.9318165733184363,-401.62806617460876,1591.6250916000004,False,-0.6000144506154566,False
1773496906.86727,6.762609144982745,71.26654804114719,-2.8801814019455154,-514.2033037504675,1621.6365799,False,-0.6654431076220274,False
1773496936.873045,2.968958519938636,73.94212356888745,-2.8462880473925676,-194.50874805830722,1651.5859168000002,False,-0.19461221778297116,False
1773496966.930583,8.014478463432097,72.78729174224333,-2.883752052235762,-431.72457579613615,1681.5208139000001,False,-0.3845693658301258,False
1773496996.9958,11.022792269214879,69.39844374225359,-2.899482251219553,-481.5658512701947,1711.6885167000005,False,-0.7735941653766262,False
1773497027.020662,6.026960330742783,68.36962484203973,-2.8972249275840953,-332.3266674423359,1741.7770139,False,-0.4912356905635982,False
1773497057.081708,7.5021138070865785,67.9873274302596,-2.8577673380006003,-472.28932156591,1771.8374368,False,-0.4975478566452231,False
1773497087.085577,6.940960260337345,73.55524561249736,-2.873759335259736,-463.1778617150868,1801.8576143000005,False,-0.7028049083487675,False
1773497117.105117,7.4117125694129635,78.69231696033198,-2.930545852083491,-508.2725959578264,1831.8673362000004,False,-0.6763119512094424,False
1773497147.161072,7.330615994167538,71.85758679980505,-2.9493478082920697,-233.38660395390494,1861.9214944999999,False,-0.45551030723681957,False
1773497177.186703,8.351100862000733,69.56317541451108,-2.8719785418157744,-443.62482220478256,1891.9400028000005,False,-0.6505220867868609,False
1773497207.191263,10.20367034922332,69.87646243141496,-2.895704032250366,-439.817134161365,1921.9486747000005,False,-0.4969463627368945,False
1773497237.234135,8.230553744527528,68.90504784325847,-2.881851726415447,-495.79334640321304,1951.9980535,False,-0.614631288330973,False
1773497267.269857,5.876562635291558,69.30510759397127,-2.8675227582992675,-304.7420742262143,1982.0339264999998,False,-0.3011531173940192,False
1773497297.299214,8.546775255237982,73.77487111033523,-2.8776621359216996,-282.68190862706825,2012.0268428000004,False,-0.21300463868768726,False
1773497327.373974,5.945173584193126,73.71570525905084,-2.889078821838139,-119.90736417541197,2042.1210942000002,False,-0.4376047333521404,False
1773497357.377529,8.926496650623374,69.78171684822141,-2.844420172070374,-319.34515342279497,2072.1260569,False,-0.7360131428165475,False
1773497387.390151,11.223155725954172,71.72025718377705,-2.8794990560989078,-116.01476907855256,2102.1419806,False,-0.39700787733378384,False
1773497417.456801,7.021947994330065,70.56592773979494,-2.882700819459008,-162.4177472870165,2132.2101788000004,False,-0.6711390270089345,False
1773497447.47291,5.857736377215223,73.33215793905475,-2.8879049347785166,-255.92801655769603,2162.2308949000003,False,-0.6099721524494716,False
1773497477.523536,7.21459736882599,67.32314111350928,-2.860669412171595,-287.4913305251181,2192.250181,False,-0.34753225176974484,False
1773497507.542281,7.584216175959683,71.43043283705393,-2.9317337961774643,-244.03193112669572,2222.2989191,False,-0.380436024968999,False
1773497537.566233,7.126358389410127,69.73636111583566,-2.9514533222657198,-286.7282647251175,2252.3146254,False,-0.32917159147465724,False
1773497567.600823,8.203177221648247,70.10250772589526,-2.927429892595076,-157.74323420260922,2282.3435273,False,-0.7093038643110308,False
1773497597.685092,10.902789501971778,71.85806665952632,-2.957127444224653,-281.51575444177763,2312.4276053,False,-0.7152624874294351,False
1773497627.696628,5.585573163487384,72.0333804257933,-2.92180173898822,-224.82421231481538,2342.4373024,False,-0.7737302202031742,False
1773497657.73708,5.07339039242757,72.90219103346107,-2.884174888654873,-175.62763497269341,2372.4924680999998,False,-0.25105841720561706,False
1773497687.787296,9.96422574299856,64.7654950520001,-2.9059029131922474,-339.3640227909739,2402.5472325000005,False,-0.12766557562802025,False
1773497717.842655,4.647991826320515,71.54203986865504,-2.8873876021080984,-234.44679324297027,2432.5881331000005,False,-0.5010720917690321,False
1773497747.867515,7.348697242493709,73.82195986058527,-2.8679796438814296,-451.73789547161755,2462.6224403,False,-0.581952266721754,False
1773497777.941535,7.440834571296438,70.33532003093374,-2.891159763944114,-203.05451541335344,2492.6884696,False,-0.3744732977858538,False
1773497807.985653,5.924897955948588,67.27923844723922,-2.843994257358442,-256.3522875729615,2522.7428331000006,False,-0.47554728269020846,False
1773497838.016329,5.462689815297664,71.26165288300542,-2.8805892267938793,-565.3882052197134,2552.7375972000004,False,-0.5945678680093431,False
1773497868.108169,6.008288147702977,68.2461299581235,-2.909355853015433,-172.69658082435265,2582.8310803,False,-0.7275381158377948,False
1773497898.168555,5.243188774711357,70.68564739916535,-2.947416413131786,-430.1155397710847,2612.9061572000005,False,-0.48563131552101013,False
1773497928.229707,8.663849322616379,77.82441125827036,-2.935177849371673,-263.3919549676754,2642.9484836000006,False,-0.6792409242908353,False
1773497958.255387,11.882140855978516,70.0772036175914,-2.9617152500314234,-275.79694604118,2672.9988348,False,-0.7355423304951055,False
1773497988.263051,9.079558441951706,66.5718157865929,-2.921865978659825,-305.8362075777567,2702.9866609000005,False,-0.25977546032792753,False
1773498018.518753,5.548177462106409,72.05738341332902,-2.9424937834988523,-239.62428461306342,2733.0334839,False,-0.32529992526047374,False
1773498048.524384,9.18651058893358,65.82973106839304,-2.959933712116719,-100.27823581103524,2763.1461092000004,False,-0.42342347060263086,False
1773498078.573158,7.107924712612828,74.34371352641388,-2.931295243310533,-187.88269861192066,2793.2967955,False,-0.2662002980914796,False
1773498108.630255,8.281995220968113,65.86752331605766,-2.928766318627515,-385.27099845948817,2823.3678057,False,-0.7052461996937165,False
1773498138.673609,6.614051135152169,79.8181940701681,-2.912420443840844,-213.39492954539762,2853.4241018,False,-0.4104753883334634,False
1773498168.691456,5.796408904594361,73.40842090616025,-2.9112725691595536,-259.5597828471908,2883.4289925,False,-0.24644935203425722,False
1773498198.776316,5.679934504046095,68.1827277746809,-2.927431293893417,-406.31786591009666,2913.5164959,False,-0.3413131359433512,False
1773498228.855174,6.728765106298546,70.5617288773855,-2.920414032519585,-175.9302791829185,2943.5968232,False,-0.6835068022261637,False
1773498258.935857,7.447126385868824,75.22179518652,-2.879856985468759,-413.2009131100317,2973.6760660000004,False,-0.403732308396056,False
1773498288.947297,5.445684999919742,63.89526018150648,-2.863130538219226,-451.17239236867556,3003.7038825000004,False,-0.6847126390095237,False
1773498318.974681,7.30067876323142,69.97758542173027,-2.940711665343696,-184.24900932826924,3033.7221849000002,False,-0.21537784018732184,False
1773498349.011292,8.68346058012821,73.79902643108298,-2.9258935734216793,-405.8559033666121,3063.7582210000005,False,-0.31550341961166484,False
1773498379.029471,7.1172723922471555,76.16655944490061,-2.875458852503634,-172.4773942500844,3093.7646733000006,False,-0.4383308724950303,False
1773498409.098302,4.65271833765134,67.10853446313315,-2.8813052638930428,-366.9354012776754,3123.8423384000002,False,-0.4599664171354313,False
